Timestamp,Acceleration Magnitude,Gyro Magnitude,Roll,Pitch
1761181109595,1.01102,1.37950,-0.03102,-0.21328
1761181109596,1.01151,1.37357,-0.03099,-0.21339
1761181109589,1.01271,3.65014,-0.03097,-0.21354
1761181109590,1.01152,1.41257,-0.03096,-0.21362
1761181109591,1.01106,1.30827,-0.03097,-0.21370
1761181109592,1.01035,1.44221,-0.03100,-0.21378
1761181109593,1.01199,3.69694,-0.03102,-0.21390
1761181109595,1.01198,1.33454,-0.03105,-0.21395
1761181109596,1.01333,1.41213,-0.03108,-0.21400
1761181109597,1.01238,1.26166,-0.03113,-0.21404
1761181109598,1.01333,1.26987,-0.03119,-0.21406
1761181109606,1.01469,1.36045,-0.03126,-0.21408
1761181109607,1.01689,3.60971,-0.03134,-0.21413
1761181109608,1.01810,3.64895,-0.03142,-0.21417
1761181109609,1.01741,1.23959,-0.03150,-0.21414
1761181109610,1.01768,1.28496,-0.03160,-0.21411
1761181109612,1.01778,1.21981,-0.03170,-0.21407
1761181109613,1.01747,3.40111,-0.03180,-0.21406
1761181109614,1.01805,1.26964,-0.03190,-0.21399
1761181109615,1.01869,1.21775,-0.03200,-0.21393
1761181109607,1.02064,1.31246,-0.03211,-0.21386
1761181109608,1.01949,1.15768,-0.03222,-0.21378
1761181109609,1.01804,1.27007,-0.03234,-0.21371
1761181109610,1.01673,1.16230,-0.03245,-0.21362
1761181109611,1.01625,3.36437,-0.03255,-0.21358
1761181109613,1.01552,3.26121,-0.03265,-0.21352
1761181109614,1.01556,1.07540,-0.03274,-0.21342
1761181109615,1.01428,1.02358,-0.03284,-0.21332
1761181109616,1.01376,0.98254,-0.03295,-0.21322
1761181109625,1.01273,1.00898,-0.03306,-0.21310
1761181109626,1.01427,3.21168,-0.03318,-0.21303
1761181109627,1.01545,3.26660,-0.03330,-0.21295
1761181109628,1.01572,1.00944,-0.03342,-0.21282
1761181109629,1.01431,3.22736,-0.03354,-0.21274
1761181109631,1.01346,0.91121,-0.03364,-0.21261
1761181109632,1.01330,0.90970,-0.03373,-0.21249
1761181109633,1.01523,0.80570,-0.03381,-0.21237
1761181109634,1.01632,0.74640,-0.03389,-0.21225
1761181109646,1.01831,0.89381,-0.03395,-0.21214
1761181109647,1.01764,0.83311,-0.03401,-0.21204
1761181109648,1.01772,0.81576,-0.03406,-0.21194
1761181109649,1.01666,0.79324,-0.03410,-0.21185
1761181109650,1.01759,0.71893,-0.03414,-0.21178
1761181109652,1.01969,0.75776,-0.03419,-0.21172
1761181109653,1.02015,0.67103,-0.03424,-0.21167
1761181109654,1.02118,0.58243,-0.03429,-0.21163
1761181109655,1.02040,0.66619,-0.03434,-0.21160
1761181109649,1.01998,0.69822,-0.03439,-0.21159
1761181109650,1.01911,0.56920,-0.03443,-0.21157
1761181109651,1.01819,0.57351,-0.03446,-0.21157
1761181109652,1.01889,0.43288,-0.03449,-0.21156
1761181109653,1.01887,0.40770,-0.03452,-0.21157
1761181109655,1.02007,0.31066,-0.03455,-0.21159
1761181109656,1.02042,0.43577,-0.03457,-0.21162
1761181109657,1.02005,0.62191,-0.03459,-0.21165
1761181109658,1.01829,0.64818,-0.03462,-0.21168
1761181109651,1.01601,0.44467,-0.03466,-0.21171
1761181109652,1.01627,0.38144,-0.03470,-0.21175
1761181109653,1.01808,0.44325,-0.03474,-0.21180
1761181109654,1.01905,0.39062,-0.03480,-0.21186
1761181109655,1.01880,0.25765,-0.03486,-0.21193
1761181109657,1.01787,0.32545,-0.03491,-0.21201
1761181109658,1.01775,0.31318,-0.03496,-0.21211
1761181109659,1.01852,0.42734,-0.03499,-0.21221
1761181109660,1.01808,0.21134,-0.03503,-0.21230
1761181109663,1.01825,0.64235,-0.03505,-0.21241
1761181109664,1.01728,0.46506,-0.03506,-0.21253
1761181109665,1.01805,0.24376,-0.03507,-0.21265
1761181109666,1.01952,0.33290,-0.03506,-0.21277
1761181109667,1.02110,0.53681,-0.03504,-0.21292
1761181109669,1.02116,0.55846,-0.03501,-0.21306
1761181109670,1.01980,0.78665,-0.03496,-0.21321
1761181109671,1.01979,0.83995,-0.03490,-0.21338
1761181109672,1.01938,0.78989,-0.03483,-0.21356
1761181109682,1.02026,0.89505,-0.03476,-0.21374
1761181109683,1.01909,0.72902,-0.03469,-0.21393
1761181109684,1.02000,0.72959,-0.03460,-0.21413
1761181109685,1.01950,0.65892,-0.03452,-0.21435
1761181109686,1.01926,0.66146,-0.03443,-0.21458
1761181109688,1.01715,0.50360,-0.03433,-0.21481
1761181109689,1.01623,0.83152,-0.03421,-0.21505
1761181109690,1.01681,0.50050,-0.03408,-0.21529
1761181109691,1.01827,0.38800,-0.03394,-0.21554
1761181109683,1.01876,0.41911,-0.03379,-0.21579
1761181109684,1.01821,0.38229,-0.03364,-0.21605
1761181109685,1.01710,0.37366,-0.03348,-0.21630
1761181109686,1.01617,0.24483,-0.03331,-0.21655
1761181109687,1.01399,0.27435,-0.03314,-0.21679
1761181109689,1.01271,0.31035,-0.03296,-0.21703
1761181109690,1.01283,0.33827,-0.03277,-0.21726
1761181109691,1.01377,0.42808,-0.03259,-0.21749
1761181109692,1.01541,0.43432,-0.03240,-0.21771
1761181109702,1.01441,0.42992,-0.03221,-0.21793
1761181109703,1.01458,0.38507,-0.03202,-0.21814
1761181109704,1.01519,0.35902,-0.03184,-0.21835
1761181109705,1.01667,0.35848,-0.03165,-0.21855
1761181109706,1.01709,0.59760,-0.03146,-0.21873
1761181109708,1.01706,0.60570,-0.03128,-0.21890
1761181109709,1.01631,0.66578,-0.03112,-0.21906
1761181109710,1.01579,0.72986,-0.03097,-0.21921
1761181109711,1.01544,0.52963,-0.03082,-0.21934
1761181109720,1.01621,0.55062,-0.03069,-0.21945
1761181109721,1.01586,0.35081,-0.03057,-0.21955
1761181109722,1.01560,0.50655,-0.03048,-0.21962
1761181109723,1.01557,0.53765,-0.03041,-0.21968
1761181109724,1.01634,0.48227,-0.03035,-0.21972
1761181109726,1.01475,0.47946,-0.03031,-0.21974
1761181109727,1.01358,0.45635,-0.03029,-0.21974
1761181109728,1.01206,0.51887,-0.03028,-0.21973
1761181109729,1.01395,0.59607,-0.03030,-0.21969
1761181109722,1.01418,0.46468,-0.03033,-0.21964
1761181109723,1.01454,0.51468,-0.03038,-0.21957
1761181109724,1.01362,0.49960,-0.03046,-0.21948
1761181109725,1.01384,0.58417,-0.03056,-0.21935
1761181109726,1.01419,0.64528,-0.03068,-0.21920
1761181109728,1.01377,0.61253,-0.03081,-0.21903
1761181109729,1.01297,0.61025,-0.03095,-0.21884
1761181109730,1.01170,0.82432,-0.03110,-0.21863
1761181109731,1.01277,0.51569,-0.03124,-0.21842
1761181109740,1.01447,0.47254,-0.03139,-0.21819
1761181109741,1.01683,0.49095,-0.03153,-0.21795
1761181109742,1.01715,0.56375,-0.03168,-0.21770
1761181109743,1.01555,0.62941,-0.03184,-0.21745
1761181109744,1.01511,0.58551,-0.03200,-0.21720
1761181109746,1.01472,0.78780,-0.03217,-0.21695
1761181109747,1.01654,0.81057,-0.03234,-0.21669
1761181109748,1.01516,0.93963,-0.03251,-0.21642
1761181109749,1.01507,1.06200,-0.03268,-0.21617
1761181109741,1.01489,0.99515,-0.03285,-0.21591
1761181109742,1.01597,0.96505,-0.03303,-0.21565
1761181109743,1.01568,1.00236,-0.03322,-0.21539
1761181109744,1.01396,0.74903,-0.03343,-0.21514
1761181109745,1.01372,0.68671,-0.03364,-0.21490
1761181109747,1.01399,0.64875,-0.03386,-0.21467
1761181109748,1.01504,0.76494,-0.03407,-0.21443
1761181109749,1.01543,0.66362,-0.03428,-0.21419
1761181109750,1.01457,0.62879,-0.03449,-0.21397
1761181109760,1.01537,0.74634,-0.03470,-0.21375
1761181109761,1.01522,0.62850,-0.03490,-0.21353
1761181109762,1.01304,0.69299,-0.03508,-0.21333
1761181109763,1.01182,0.88316,-0.03526,-0.21314
1761181109764,1.01156,0.83300,-0.03542,-0.21295
1761181109766,1.01496,0.95438,-0.03555,-0.21277
1761181109767,1.01510,0.58565,-0.03567,-0.21260
1761181109768,1.01535,0.85181,-0.03578,-0.21245
1761181109769,1.01407,0.76843,-0.03587,-0.21231
1761181109765,1.01208,0.84339,-0.03595,-0.21217
1761181109766,1.01134,0.84083,-0.03599,-0.21205
1761181109767,1.01224,0.87913,-0.03602,-0.21193
1761181109768,1.01353,0.86451,-0.03602,-0.21182
1761181109769,1.01346,0.85252,-0.03601,-0.21172
1761181109771,1.01291,0.90995,-0.03598,-0.21163
1761181109772,1.01396,0.84626,-0.03593,-0.21155
1761181109773,1.01542,0.89072,-0.03587,-0.21148
1761181109774,1.01650,0.92937,-0.03577,-0.21142
1761181109778,1.01760,0.80596,-0.03567,-0.21137
1761181109779,1.01695,0.84706,-0.03556,-0.21134
1761181109780,1.01677,0.82493,-0.03543,-0.21131
1761181109781,1.01675,0.81560,-0.03530,-0.21129
1761181109782,1.01840,0.82367,-0.03517,-0.21127
1761181109784,1.01761,0.87791,-0.03503,-0.21126
1761181109785,1.01755,0.70155,-0.03489,-0.21126
1761181109786,1.01689,1.05380,-0.03476,-0.21126
1761181109787,1.01736,0.95070,-0.03462,-0.21127
1761181109797,1.01616,1.03172,-0.03449,-0.21129
1761181109798,1.01615,0.99631,-0.03434,-0.21131
1761181109799,1.01480,0.84613,-0.03417,-0.21135
1761181109800,1.01249,1.05764,-0.03402,-0.21139
1761181109801,1.01017,0.96518,-0.03385,-0.21143
1761181109803,1.01066,0.87034,-0.03368,-0.21148
1761181109804,1.01302,0.85042,-0.03351,-0.21154
1761181109805,1.01411,0.90998,-0.03335,-0.21161
1761181109806,1.01445,0.85507,-0.03321,-0.21168
1761181109798,1.01268,0.91186,-0.03306,-0.21176
1761181109799,1.01302,0.81455,-0.03293,-0.21183
1761181109800,1.01350,0.95610,-0.03281,-0.21190
1761181109801,1.01611,1.01714,-0.03271,-0.21198
1761181109802,1.01565,0.80736,-0.03261,-0.21205
1761181109804,1.01422,0.86863,-0.03254,-0.21211
1761181109805,1.01342,0.77016,-0.03246,-0.21218
1761181109806,1.01311,0.91155,-0.03239,-0.21223
1761181109807,1.01434,0.77925,-0.03233,-0.21228
1761181109803,1.01378,0.87722,-0.03226,-0.21233
1761181109804,1.01436,0.93731,-0.03220,-0.21238
1761181109805,1.01518,0.92464,-0.03215,-0.21242
1761181109806,1.01382,0.83266,-0.03210,-0.21246
1761181109807,1.01234,0.81797,-0.03206,-0.21251
1761181109809,1.01190,0.93734,-0.03204,-0.21255
1761181109810,1.01446,0.88377,-0.03202,-0.21260
1761181109811,1.01555,0.91141,-0.03199,-0.21264
1761181109812,1.01462,0.98825,-0.03198,-0.21268
1761181109817,1.01330,0.93251,-0.03198,-0.21271
1761181109818,1.01291,0.80792,-0.03197,-0.21274
1761181109819,1.01336,1.05508,-0.03196,-0.21276
1761181109820,1.01179,0.91736,-0.03195,-0.21279
1761181109821,1.01156,0.99800,-0.03195,-0.21281
1761181109823,1.01057,1.07985,-0.03195,-0.21283
1761181109824,1.01246,1.03598,-0.03197,-0.21284
1761181109825,1.01415,1.12167,-0.03200,-0.21284
1761181109826,1.01440,1.06874,-0.03205,-0.21285
1761181109833,1.01471,1.04337,-0.03210,-0.21285
1761181109834,1.01462,1.19587,-0.03216,-0.21284
1761181109835,1.01324,1.14251,-0.03223,-0.21282
1761181109836,1.01315,1.18304,-0.03230,-0.21279
1761181109837,1.01196,1.12308,-0.03237,-0.21275
1761181109839,1.01350,1.05666,-0.03245,-0.21270
1761181109840,1.01248,1.03540,-0.03255,-0.21264
1761181109841,1.01221,1.04310,-0.03264,-0.21259
1761181109842,1.01275,0.99535,-0.03273,-0.21252
1761181109834,1.01214,1.06544,-0.03283,-0.21246
1761181109835,1.01143,0.98417,-0.03295,-0.21239
1761181109836,1.00937,0.91219,-0.03308,-0.21231
1761181109837,1.00943,0.97845,-0.03321,-0.21222
1761181109838,1.00965,0.84771,-0.03334,-0.21214
1761181109840,1.00944,0.73665,-0.03347,-0.21205
1761181109841,1.01090,0.72442,-0.03360,-0.21196
1761181109842,1.01283,0.64180,-0.03374,-0.21186
1761181109843,1.01503,0.61968,-0.03387,-0.21176
1761181109852,1.01623,0.62974,-0.03400,-0.21166
1761181109853,1.01431,0.64139,-0.03413,-0.21155
1761181109854,1.01390,0.64031,-0.03425,-0.21144
1761181109855,1.01218,0.55073,-0.03435,-0.21133
1761181109856,1.01315,0.67729,-0.03445,-0.21122
1761181109858,1.01284,0.57311,-0.03452,-0.21111
1761181109859,1.01147,0.54113,-0.03460,-0.21100
1761181109860,1.00939,0.54093,-0.03465,-0.21090
1761181109861,1.00965,0.52242,-0.03471,-0.21080
1761181109888,1.01096,0.42445,-0.03476,-0.21070
1761181109889,1.01392,0.37733,-0.03481,-0.21061
1761181109890,1.01378,0.60797,-0.03485,-0.21052
1761181109891,1.01393,0.46623,-0.03489,-0.21044
1761181109892,1.01197,0.47559,-0.03490,-0.21036
1761181109894,1.01241,0.42307,-0.03492,-0.21029
1761181109895,1.01223,0.44464,-0.03493,-0.21022
1761181109896,1.01279,0.48106,-0.03493,-0.21016
1761181109897,1.01289,0.34203,-0.03493,-0.21010
1761181109889,1.01445,0.44214,-0.03494,-0.21006
1761181109890,1.01546,0.51016,-0.03495,-0.21001
1761181109891,1.01400,0.28278,-0.03495,-0.20998
1761181109892,1.01245,0.53757,-0.03495,-0.20994
1761181109893,1.01311,0.56729,-0.03495,-0.20992
1761181109895,1.01539,0.64133,-0.03496,-0.20989
1761181109896,1.01580,0.49758,-0.03495,-0.20987
1761181109897,1.01314,0.57186,-0.03493,-0.20986
1761181109898,1.01317,0.47250,-0.03491,-0.20986
1761181109891,1.01278,0.48411,-0.03487,-0.20987
1761181109892,1.01469,0.51626,-0.03483,-0.20990
1761181109893,1.01382,0.45296,-0.03478,-0.20993
1761181109894,1.01396,0.39597,-0.03473,-0.20998
1761181109895,1.01280,0.29297,-0.03467,-0.21003
1761181109897,1.01252,0.30099,-0.03460,-0.21006
1761181109898,1.01316,0.44159,-0.03453,-0.21009
1761181109899,1.01439,0.39037,-0.03445,-0.21011
1761181109900,1.01274,0.32153,-0.03439,-0.21012
1761181109897,1.01085,0.49920,-0.03432,-0.21014
1761181109898,1.01023,0.31040,-0.03427,-0.21015
1761181109899,1.01088,0.21235,-0.03422,-0.21018
1761181109900,1.01411,0.36499,-0.03417,-0.21023
1761181109901,1.01572,0.19654,-0.03412,-0.21029
1761181109903,1.01681,2.26866,-0.03408,-0.21036
1761181109904,1.01682,0.22635,-0.03403,-0.21044
1761181109905,1.01590,0.36809,-0.03399,-0.21053
1761181109906,1.01427,0.26529,-0.03395,-0.21061
1761181109898,1.01130,0.23404,-0.03390,-0.21068
1761181109899,1.01062,0.32580,-0.03384,-0.21075
1761181109900,1.01322,0.34184,-0.03377,-0.21082
1761181109901,1.01377,0.25998,-0.03371,-0.21089
1761181109902,1.01126,0.17588,-0.03362,-0.21096
1761181109904,1.00833,0.17224,-0.03354,-0.21104
1761181109905,1.00654,0.24068,-0.03344,-0.21112
1761181109906,1.01056,0.39790,-0.03335,-0.21121
1761181109907,1.01164,0.68487,-0.03325,-0.21129
1761181109928,1.01694,0.70188,-0.03318,-0.21137
1761181109929,1.01695,0.49679,-0.03311,-0.21144
1761181109930,1.01728,0.28263,-0.03305,-0.21149
1761181109931,1.01513,0.68980,-0.03299,-0.21154
1761181109932,1.01202,0.69251,-0.03291,-0.21159
1761181109934,1.01216,0.59600,-0.03281,-0.21163
1761181109935,1.00894,0.50083,-0.03270,-0.21165
1761181109936,1.01002,0.18145,-0.03258,-0.21166
1761181109937,1.01068,0.58197,-0.03244,-0.21166
1761181109929,1.01195,0.85819,-0.03229,-0.21165
1761181109930,1.01357,0.51637,-0.03214,-0.21161
1761181109931,1.01300,0.36060,-0.03198,-0.21157
1761181109932,1.01502,0.31979,-0.03184,-0.21152
1761181109933,1.01309,0.32418,-0.03169,-0.21148
1761181109935,1.01266,0.30133,-0.03153,-0.21143
1761181109936,1.01017,0.49851,-0.03137,-0.21137
1761181109937,1.00939,0.77940,-0.03121,-0.21131
1761181109938,1.00887,0.44803,-0.03106,-0.21124
1761181109930,1.01095,0.80216,-0.03091,-0.21117
1761181109931,1.01351,0.59403,-0.03077,-0.21110
1761181109932,1.01587,0.39630,-0.03065,-0.21103
1761181109933,1.01424,0.37258,-0.03054,-0.21095
1761181109934,1.01183,0.48087,-0.03044,-0.21088
1761181109936,1.01016,0.35913,-0.03034,-0.21080
1761181109937,1.01269,0.36700,-0.03024,-0.21072
1761181109938,1.01371,0.56426,-0.03014,-0.21065
1761181109939,1.01331,0.38867,-0.03006,-0.21058
1761181109946,1.01060,0.33837,-0.03000,-0.21050
1761181109947,1.01181,0.50271,-0.02997,-0.21044
1761181109948,1.01311,0.93785,-0.02995,-0.21038
1761181109949,1.01342,0.69633,-0.02993,-0.21033
1761181109950,1.01145,0.56792,-0.02991,-0.21028
1761181109952,1.00993,0.51965,-0.02989,-0.21023
1761181109953,1.00940,0.81419,-0.02987,-0.21019
1761181109954,1.00851,0.93832,-0.02987,-0.21013
1761181109955,1.00706,0.85729,-0.02988,-0.21007
1761181109964,1.00834,0.58973,-0.02992,-0.21000
1761181109965,1.00993,0.49972,-0.02997,-0.20992
1761181109966,1.01255,0.68234,-0.03007,-0.20982
1761181109967,1.01122,0.80096,-0.03017,-0.20971
1761181109968,1.00937,0.74770,-0.03029,-0.20960
1761181109970,1.00917,0.63526,-0.03041,-0.20948
1761181109971,1.01137,0.52326,-0.03053,-0.20937
1761181109972,1.01417,0.55407,-0.03066,-0.20925
1761181109973,1.01315,0.61575,-0.03079,-0.20914
1761181109965,1.01354,0.53072,-0.03093,-0.20904
1761181109966,1.01423,0.68902,-0.03107,-0.20896
1761181109967,1.01695,0.62069,-0.03121,-0.20887
1761181109968,1.01773,0.75242,-0.03134,-0.20878
1761181109969,1.01763,0.82235,-0.03148,-0.20869
1761181109971,1.01584,0.57745,-0.03162,-0.20860
1761181109972,1.01401,0.80343,-0.03177,-0.20852
1761181109973,1.01401,0.68696,-0.03192,-0.20845
1761181109974,1.01437,0.63494,-0.03207,-0.20838
1761181109984,1.01280,0.86943,-0.03223,-0.20832
1761181109985,1.01148,0.85151,-0.03238,-0.20826
1761181109986,1.01175,0.90063,-0.03252,-0.20821
1761181109987,1.01433,0.75796,-0.03265,-0.20817
1761181109988,1.01347,0.76041,-0.03277,-0.20814
1761181109990,1.01408,0.77612,-0.03289,-0.20813
1761181109991,1.01515,0.74823,-0.03299,-0.20812
1761181109992,1.01887,0.85922,-0.03311,-0.20812
1761181109993,1.01781,0.88858,-0.03321,-0.20813
1761181109986,1.01633,0.94255,-0.03331,-0.20815
1761181109987,1.01276,0.92145,-0.03340,-0.20818
1761181109988,1.01390,0.93803,-0.03348,-0.20822
1761181109989,1.01600,1.24742,-0.03357,-0.20827
1761181109990,1.01859,1.11065,-0.03364,-0.20832
1761181109992,1.01783,1.03181,-0.03371,-0.20837
1761181109993,1.01427,1.00671,-0.03377,-0.20843
1761181109994,1.01100,1.00255,-0.03380,-0.20850
1761181109995,1.01121,0.82364,-0.03382,-0.20857
1761181110001,1.00993,0.98841,-0.03382,-0.20863
1761181110002,1.01018,1.04591,-0.03382,-0.20868
1761181110003,1.00755,0.94039,-0.03380,-0.20870
1761181110004,1.00776,0.65749,-0.03377,-0.20869
1761181110005,1.00987,0.81209,-0.03374,-0.20868
1761181110007,1.00987,0.84675,-0.03370,-0.20862
1761181110008,1.00462,1.05307,-0.03364,-0.20851
1761181110009,0.98917,1.43098,-0.03351,-0.20822
1761181110010,0.97080,4.60710,-0.03289,-0.20763
1761181110023,1.13164,5.00827,-0.03301,-0.20776
1761181110024,1.37986,18.86825,-0.03366,-0.20980
1761181110025,1.48441,34.81026,-0.03429,-0.21345
1761181110026,1.62450,22.18383,-0.03374,-0.21776
1761181110027,1.42561,19.44493,-0.03514,-0.22345
1761181110029,1.06165,5.39451,-0.03639,-0.22871
1761181110030,2.36561,166.86847,-0.03647,-0.22371
1761181110031,2.63596,140.70488,-0.03901,-0.22007
1761181110032,3.95128,56.20891,-0.04475,-0.21410
1761181110026,3.02555,134.94182,-0.04836,-0.20596
1761181110027,3.21048,98.99152,-0.05185,-0.19817
1761181110028,3.59740,138.30379,-0.05862,-0.20141
1761181110029,3.59352,109.15953,-0.06652,-0.20428
1761181110030,4.72488,93.29552,-0.07191,-0.19937
1761181110032,3.79636,98.42185,-0.07509,-0.19677
1761181110033,3.06970,89.92732,-0.07982,-0.19409
1761181110034,1.89112,62.91975,-0.08332,-0.18615
1761181110035,1.53824,59.86275,-0.08453,-0.18189
1761181110038,1.88567,14.21916,-0.08598,-0.17895
1761181110039,1.83551,53.33078,-0.08650,-0.17473
1761181110040,1.98310,48.36343,-0.08716,-0.16910
1761181110041,1.95322,29.33217,-0.08764,-0.16591
1761181110042,2.03405,43.72772,-0.08808,-0.16055
1761181110044,2.10642,14.25062,-0.08818,-0.15602
1761181110045,2.11279,14.67967,-0.08813,-0.15235
1761181110046,1.55693,33.76200,-0.08778,-0.15064
1761181110047,0.96831,9.84229,-0.08778,-0.14877
1761181110039,1.01450,14.18965,-0.08711,-0.14713
1761181110040,1.07851,11.22887,-0.08640,-0.14622
1761181110041,1.40897,5.50249,-0.08612,-0.14525
1761181110042,1.34545,16.81319,-0.08573,-0.14433
1761181110043,1.06235,21.42920,-0.08520,-0.14377
1761181110045,1.19174,14.25785,-0.08462,-0.14304
1761181110046,0.81629,12.43758,-0.08422,-0.14258
1761181110047,1.33033,8.71905,-0.08408,-0.14216
1761181110048,1.00217,9.68196,-0.08416,-0.14232
1761181110058,1.13563,9.68158,-0.08428,-0.14265
1761181110059,0.92776,6.57919,-0.08453,-0.14296
1761181110060,1.02553,3.03923,-0.08477,-0.14334
1761181110061,1.18132,12.24863,-0.08520,-0.14380
1761181110062,1.14277,8.83431,-0.08549,-0.14454
1761181110064,1.16180,4.71473,-0.08580,-0.14532
1761181110065,0.94060,4.52500,-0.08591,-0.14605
1761181110066,0.86136,3.78089,-0.08596,-0.14688
1761181110067,0.89816,3.27242,-0.08602,-0.14783
1761181110075,0.98090,4.37768,-0.08583,-0.14887
1761181110076,1.13401,4.28348,-0.08577,-0.15001
1761181110077,1.09442,5.59095,-0.08552,-0.15110
1761181110078,0.99901,7.73590,-0.08513,-0.15211
1761181110079,0.95023,2.32563,-0.08491,-0.15318
1761181110081,0.95298,3.60571,-0.08449,-0.15416
1761181110082,1.04875,8.60687,-0.08417,-0.15530
1761181110083,1.03220,4.54573,-0.08375,-0.15648
1761181110084,0.96804,1.82584,-0.08313,-0.15757
1761181110076,0.91395,4.85657,-0.08245,-0.15868
1761181110077,0.96008,5.55307,-0.08157,-0.15964
1761181110078,1.08768,2.14811,-0.08059,-0.16074
1761181110079,1.09846,2.41517,-0.07967,-0.16187
1761181110080,1.06577,2.41711,-0.07887,-0.16296
1761181110082,0.96148,3.71979,-0.07804,-0.16403
1761181110083,0.93645,2.91068,-0.07708,-0.16497
1761181110084,1.03049,0.80089,-0.07603,-0.16601
1761181110085,1.04563,1.96391,-0.07497,-0.16698
1761181110078,1.10469,1.65306,-0.07414,-0.16794
1761181110079,1.03950,5.59570,-0.07322,-0.16884
1761181110080,0.99538,4.38407,-0.07227,-0.16962
1761181110081,1.03573,1.07729,-0.07145,-0.17051
1761181110082,1.02382,1.56818,-0.07062,-0.17128
1761181110084,1.05768,2.68146,-0.06997,-0.17216
1761181110085,0.99772,1.91544,-0.06919,-0.17295
1761181110086,0.97733,1.54837,-0.06830,-0.17362
1761181110087,1.01949,1.07750,-0.06756,-0.17442
1761181110093,1.02381,2.26070,-0.06679,-0.17509
1761181110094,1.04332,3.54637,-0.06613,-0.17589
1761181110095,0.98721,1.46514,-0.06544,-0.17663
1761181110096,0.99526,2.95262,-0.06465,-0.17726
1761181110097,0.99293,1.29447,-0.06391,-0.17800
1761181110099,0.98431,2.60340,-0.06320,-0.17868
1761181110100,1.02113,6.47594,-0.06257,-0.17944
1761181110101,0.98341,3.00867,-0.06187,-0.18012
1761181110102,1.01756,1.69385,-0.06109,-0.18079
1761181110113,0.99801,4.41045,-0.06024,-0.18151
1761181110114,1.00402,3.49983,-0.05929,-0.18223
1761181110115,1.05777,2.02427,-0.05842,-0.18299
1761181110116,1.01435,4.11233,-0.05760,-0.18364
1761181110117,0.99517,0.75990,-0.05693,-0.18433
1761181110119,0.96996,4.40297,-0.05633,-0.18503
1761181110120,1.00472,4.52946,-0.05569,-0.18568
1761181110121,1.09936,0.11088,-0.05500,-0.18642
1761181110122,1.08943,4.28813,-0.05433,-0.18700
1761181110116,1.03037,3.57248,-0.05378,-0.18766
1761181110117,0.96741,1.73807,-0.05342,-0.18832
1761181110118,0.98719,5.77225,-0.05304,-0.18890
1761181110119,1.05007,4.65180,-0.05256,-0.18963
1761181110120,1.09093,1.46378,-0.05212,-0.19027
1761181110122,1.05782,4.46580,-0.05179,-0.19094
1761181110123,0.99575,3.28935,-0.05161,-0.19161
1761181110124,1.00749,0.98699,-0.05140,-0.19225
1761181110125,1.01971,4.29588,-0.05097,-0.19298
1761181110136,1.06025,3.41955,-0.05060,-0.19379
1761181110137,1.04293,2.45734,-0.05033,-0.19453
1761181110138,0.97830,3.21001,-0.05010,-0.19526
1761181110139,0.97656,1.11448,-0.04991,-0.19602
1761181110140,0.99277,4.07005,-0.04957,-0.19672
1761181110142,1.05520,3.75646,-0.04921,-0.19745
1761181110143,1.06996,0.79019,-0.04890,-0.19825
1761181110144,1.01374,3.00501,-0.04855,-0.19897
1761181110145,0.97258,3.53611,-0.04830,-0.19973
1761181110137,0.96243,1.97715,-0.04803,-0.20042
1761181110138,1.00340,5.31623,-0.04773,-0.20112
1761181110139,1.02988,4.24532,-0.04750,-0.20191
1761181110140,1.04764,1.37339,-0.04718,-0.20261
1761181110141,1.03060,3.10311,-0.04694,-0.20327
1761181110143,1.00149,1.24625,-0.04680,-0.20388
1761181110144,1.00035,2.71256,-0.04662,-0.20447
1761181110145,0.98670,4.00405,-0.04642,-0.20512
1761181110146,1.04215,2.56626,-0.04609,-0.20569
1761181110151,1.04852,1.86182,-0.04573,-0.20620
1761181110152,1.01216,2.29942,-0.04546,-0.20670
1761181110153,1.00213,1.09314,-0.04522,-0.20721
1761181110154,0.99003,3.90631,-0.04497,-0.20768
1761181110155,1.04704,3.89739,-0.04461,-0.20813
1761181110157,1.05715,0.90569,-0.04419,-0.20857
1761181110158,1.01429,3.71268,-0.04387,-0.20898
1761181110159,1.00611,1.89668,-0.04358,-0.20940
1761181110160,0.99553,1.52061,-0.04325,-0.20974
1761181110173,1.02812,3.80504,-0.04281,-0.21008
1761181110174,1.03095,2.38768,-0.04230,-0.21043
1761181110175,1.01540,1.91537,-0.04190,-0.21073
1761181110176,1.01278,2.29508,-0.04156,-0.21102
1761181110177,1.00068,0.87159,-0.04122,-0.21127
1761181110179,1.01237,2.60024,-0.04082,-0.21149
1761181110180,0.99793,2.99416,-0.04040,-0.21171
1761181110181,1.01097,1.26906,-0.04005,-0.21188
1761181110182,1.01355,3.43832,-0.03970,-0.21204
1761181110176,1.00668,2.67292,-0.03934,-0.21218
1761181110177,1.01569,0.89277,-0.03900,-0.21228
1761181110178,0.98982,3.71836,-0.03862,-0.21233
1761181110179,1.00394,1.84449,-0.03826,-0.21239
1761181110180,1.01956,1.87094,-0.03786,-0.21243
1761181110182,1.02337,3.29569,-0.03742,-0.21246
1761181110183,1.03281,2.13391,-0.03705,-0.21247
1761181110184,0.99516,2.64281,-0.03670,-0.21243
1761181110185,0.98090,3.57098,-0.03631,-0.21241
1761181110189,0.99943,1.03726,-0.03591,-0.21237
